Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-03-06,19.6534,19.7982,19.621,19.7747,2448079.9396359
2014-03-07,19.7747,19.785,19.4916,19.5343,1585199.8911464
2014-03-10,19.5438,19.6784,19.4203,19.4886,2796602.4014957
2014-03-11,19.5121,19.8761,19.457,19.6806,2722285.6817577
2014-03-12,19.4843,19.5983,18.7158,19.1629,11701795.214279
2014-03-13,19.1563,19.1599,18.6451,18.6451,3586892.6978617
2014-03-14,18.5091,18.9187,18.4539,18.9187,4470999.4900221
2014-03-17,18.7827,19.3548,18.7827,19.3548,1982617.2935687
2014-03-18,19.3247,19.5063,18.9238,19.0092,4294506.1194552
2014-03-19,19.1437,19.1467,18.6451,18.6451,2971576.8564522
2014-03-20,18.6098,18.9643,18.5613,18.8547,3583415.6457433
2014-03-21,19.0062,19.0062,18.6585,18.6585,6866272.2955311
2014-03-24,18.8959,18.8959,18.604,18.668,1483443.4237763
2014-03-25,18.6922,18.9643,18.6922,18.8592,2142655.5183853
2014-03-26,18.9187,19.329,18.9187,19.0628,4818213.8079093
2014-03-27,19.1401,19.3746,19.0555,19.1371,3127415.9663133
2014-03-28,19.1931,19.3658,19.1931,19.329,3291273.9171371
2014-03-31,19.3746,19.5806,19.3746,19.5806,3480480.2170176
2014-04-01,19.5937,19.7402,19.4769,19.7402,1919910.6915414
2014-04-02,19.7615,19.785,19.6048,19.6482,2997839.0025457
2014-04-03,19.7365,19.807,19.3974,19.5343,3001923.8928716
2014-04-04,19.5297,19.7982,19.4224,19.7402,1646216.2406188
2014-04-07,19.5387,19.7615,19.5152,19.6027,2315424.3501366
2014-04-08,19.7034,19.7277,19.3908,19.5343,3741404.6263119
2014-04-09,19.6027,19.621,19.4246,19.4607,2846143.2551423
2014-04-10,19.5894,19.6828,19.4504,19.5254,2675577.3269623
2014-04-11,19.3732,19.5048,19.2379,19.4658,3130364.0496111
2014-04-14,19.3746,19.4203,19.2203,19.3526,1996468.3897271
2014-04-15,19.265,19.4188,18.9643,18.9643,3479227.8255427
2014-04-16,19.2379,19.2379,18.9004,18.9033,1609427.7509791
2014-04-17,19.1239,19.5821,19.1011,19.5821,3653268.086207
2014-04-22,19.5776,19.807,19.5563,19.807,1571063.233414
2014-04-23,19.8218,19.8218,19.5188,19.6299,1915159.490876
2014-04-24,19.6299,19.7615,19.4886,19.5121,1419004.4148665
2014-04-25,19.4203,19.6004,19.3798,19.5254,2328668.9679045
2014-04-28,19.5937,19.6828,19.4431,19.6652,1900564.574808
2014-04-29,19.6945,19.9175,19.6754,19.9175,3418076.8541855
2014-04-30,19.938,19.938,19.5666,19.5666,2660850.5086434
2014-05-02,19.5666,19.5666,19.2849,19.4224,1480213.8583555
2014-05-05,19.4291,19.5474,19.4291,19.5121,677682.48918196
2014-05-06,19.5121,19.7534,19.4747,19.5254,1747897.9180529
2014-05-07,19.5121,19.5937,19.3879,19.5563,2369448.5204958
2014-05-08,19.7101,19.7336,19.3114,19.5121,2978702.2976333
2014-05-09,19.5121,19.5894,19.3938,19.4136,1831623.2117473
2014-05-12,19.5005,19.5806,19.3643,19.5806,1769123.3019069
2014-05-13,19.6027,19.6453,19.2849,19.2849,4586135.1970451
2014-05-14,19.5505,19.7806,19.3974,19.7534,5728615.3817719
2014-05-15,19.7534,19.8902,19.5364,19.7306,4163653.6473233
2014-05-16,19.7351,20.0108,19.5622,20.0108,2934637.4271234
2014-05-19,19.9997,20.0519,19.721,19.8761,3501838.8629394
2014-05-20,19.9218,20.0078,19.7945,19.9762,4971788.8224334
2014-05-21,19.9894,20.0041,19.8394,19.9218,1730890.6865927
2014-05-22,20.0078,20.5145,19.9747,20.4233,7330046.0488605
2014-05-23,20.5145,20.5968,20.2557,20.3278,3144462.6324671
2014-05-26,20.4233,20.5579,20.3234,20.4006,1507554.3393453
2014-05-27,20.3439,20.5064,20.2961,20.4689,2816442.1318071
2014-05-28,20.4233,20.5365,20.2976,20.3321,1680325.8907306
2014-05-29,20.2748,20.5101,20.1159,20.5101,2071870.2434464
2014-05-30,20.4233,20.5101,20.3321,20.3505,4575570.7786222
2014-06-02,20.4233,20.5145,20.2498,20.5145,2725058.3486601
2014-06-03,20.5124,20.719,20.3821,20.5278,3851295.5190914
2014-06-04,20.4461,20.5189,20.1865,20.5064,2643958.8616298
2014-06-05,20.6035,20.6373,20.3439,20.5601,3104727.4193466
2014-06-06,20.616,21.0477,20.5601,21.0477,5688332.1623925
2014-06-09,20.9617,21.0168,20.6961,20.6961,2647739.1529435
2014-06-10,20.7447,21.0197,20.7035,20.9065,4529661.9962341
2014-06-11,20.8573,20.9698,20.6219,20.7418,4679988.407899
2014-06-12,20.6057,21.0727,20.6057,21.0727,3241239.4499126
2014-06-13,21.0388,21.0727,20.7102,20.8719,1773117.0844925
2014-06-16,20.6961,20.7358,20.3917,20.5365,7625417.3428874
2014-06-17,20.5682,20.8337,20.5365,20.6329,2769848.0016412
2014-06-18,20.677,20.7815,20.6513,20.6961,4077061.8593522
2014-06-20,20.783,20.783,20.4984,20.4984,6007780.376563
2014-06-23,20.5145,20.783,20.4638,20.783,5059600.3662707
2014-06-24,20.783,20.8676,20.6241,20.6513,1890909.873971
2014-06-25,20.6961,20.6961,20.2006,20.2416,5791210.4788035
2014-06-26,20.4822,20.4822,19.8579,19.8579,3999208.2555472
2014-06-27,19.8806,20.3056,19.8579,20.2858,3134466.6175584
2014-06-30,20.1946,20.2586,19.9836,20.2292,3875407.7944775
2014-07-01,20.0491,20.149,19.9218,19.9218,2897771.4279135
2014-07-02,19.963,20.0814,19.8307,19.8307,3114682.6397448
2014-07-03,19.8761,20.0491,19.7945,19.8255,2188773.7125944
2014-07-04,19.8307,19.8696,19.6269,19.6269,2776936.7277628
2014-07-07,19.6945,19.7482,19.5806,19.5806,3076300.4445585
2014-07-08,19.6916,19.7034,19.5343,19.5534,3247263.439308
2014-07-09,19.5534,19.6482,19.5534,19.6254,1959660.8626491
2014-07-10,19.6254,19.663,19.307,19.6482,5213271.9278032
2014-07-11,19.6453,19.7351,19.5203,19.657,10709965.077668
2014-07-14,19.721,19.807,19.6114,19.621,1926367.102749
2014-07-15,19.7166,19.941,19.6254,19.899,3622277.8563375
2014-07-16,19.9218,20.149,19.9057,20.0204,4024272.4028466
2014-07-17,20.0586,20.0945,19.8534,20.0549,1849485.7681126
2014-07-18,19.8806,20.0491,19.8806,19.9454,1827575.0364809
2014-07-21,20.0491,20.0491,19.7512,19.9454,2386228.6625137
2014-07-22,19.9262,20.2858,19.8372,20.2858,2232706.6808535
2014-07-23,20.2858,20.2858,20.1292,20.277,1764392.4984968
2014-07-24,20.2645,20.5336,20.1946,20.5336,1996147.4729106
2014-07-25,20.405,20.6013,20.405,20.6013,1549230.0113523
2014-07-28,20.6013,20.6955,20.5145,20.6285,1892353.9996455
2014-07-29,20.5624,20.6535,20.4278,20.5365,2642586.8062575
2014-07-30,20.4233,20.5365,20.0586,20.0586,3340091.3481295
2014-07-31,20.1946,20.3778,20.0175,20.0586,3773609.1727797
2014-08-01,20.0586,20.2416,19.9078,20.149,5217129.7286868
2014-08-04,20.2416,20.4689,20.2416,20.3778,4632348.5784454
2014-08-05,20.4439,20.4984,20.3321,20.4417,3774067.4311152
2014-08-06,20.4153,20.5167,20.3712,20.4417,3049524.2876317
2014-08-07,20.4594,20.4689,20.2006,20.3505,3038542.4053839
2014-08-08,20.2461,20.3291,20.1682,20.2182,3016877.8006326
2014-08-11,20.3689,20.6093,20.2416,20.6093,4724206.9377322
2014-08-12,20.4961,20.7881,20.4961,20.7881,3165535.716815
2014-08-13,20.8786,21.0822,20.8293,21.0168,3864613.5669784
2014-08-14,21.0168,21.1528,20.9698,21.1528,2478864.8371355
2014-08-18,21.144,21.65,21.0727,21.5632,3714644.7871894
2014-08-19,21.5632,21.5632,21.2889,21.3808,3692984.2618893
2014-08-20,21.3353,21.5713,21.3353,21.4264,2824346.7481402
2014-08-21,21.3882,21.5948,21.3882,21.5397,1791624.194125
2014-08-22,21.5397,21.5566,21.4471,21.45,1799943.554649
2014-08-25,21.5632,21.5743,21.4985,21.4985,1026414.3628627
2014-08-26,21.4949,21.6264,21.4742,21.5632,2519585.917595
2014-08-27,21.6545,21.814,21.5044,21.6383,4641051.4073689
2014-08-28,21.5397,21.7367,21.2212,21.508,3516091.1051185
2014-08-29,21.4286,21.5154,21.3353,21.3808,4879987.5754615
2014-09-01,21.4426,21.7845,21.4426,21.6087,2359528.6553401
2014-09-02,21.6978,21.8824,21.6978,21.8794,2901648.2662355
2014-09-03,21.7919,22.4956,21.7919,22.4956,6352959.0483723
2014-09-04,22.484,22.7465,22.292,22.5986,3849223.1579541
2014-09-05,22.6111,22.6575,22.3942,22.4751,2576195.1001078
2014-09-08,22.4751,22.8582,22.4751,22.7487,3247187.2895549
2014-09-09,22.7487,23.0134,22.6957,22.8398,5185054.3648359
2014-09-10,22.7258,22.9994,22.7075,22.9994,6801264.8831072
2014-09-11,22.9332,23.0678,22.7935,22.8796,3523557.8603714
2014-09-12,23.0171,23.1046,22.9311,22.9311,4725651.0634067
2014-09-15,23.0488,23.1267,22.7905,23.1267,4513811.9690574
2014-09-16,23.1267,23.148,22.8913,22.9332,3580149.365263
2014-09-17,23.0972,23.0972,22.9311,23.0112,4219464.6172458
2014-09-18,22.9311,22.9604,22.5001,22.5001,4148168.0511078
2014-09-19,22.5449,23.2707,22.5449,23.2707,8410349.9601975
2014-09-22,23.131,23.4444,23.131,23.2729,2449107.9613024
2014-09-23,23.2729,23.5267,22.9722,23.0289,3169961.9212127
2014-09-24,23.0869,23.3465,23.0774,23.1068,2014577.072973
2014-09-25,23.2237,23.9525,23.1751,23.6635,6437541.0267889
2014-09-26,23.6635,23.8033,23.4097,23.698,3438124.6365009
2014-09-29,23.7127,24.0068,23.2311,23.3708,3310161.775535
2014-09-30,23.5664,23.7473,23.287,23.5414,4288539.2423745
2014-10-01,23.5664,23.6613,22.7597,22.7597,2381285.7276487
2014-10-02,22.784,23.0068,22.5375,22.5375,2303642.8954815
2014-10-03,22.745,23.0575,22.7303,22.9811,1546129.6285483
2014-10-06,23.1751,23.5319,23.0972,23.0972,1523404.366522
2014-10-07,23.1267,23.287,22.7935,23.0655,1636581.9370372
2014-10-08,22.9311,23.2075,22.8575,22.8818,3458285.2836287
2014-10-09,23.0774,23.2729,23.034,23.1501,3354796.4093761
2014-10-10,22.9795,23.3561,22.9112,23.2289,3638220.3510717
2014-10-13,23.0972,23.5951,23.0972,23.3906,3830087.8128587
2014-10-14,23.3738,23.5296,23.2237,23.2635,3197326.8789088
2014-10-15,23.3942,23.6076,23.1553,23.1898,4948208.2355019
2014-10-16,23.3318,23.4591,22.8434,22.9848,8007194.1299539
2014-10-17,23.0289,23.3942,23.0259,23.1501,4959570.8665152
2014-10-20,23.2002,23.4591,23.1501,23.3207,2785201.695606
2014-10-21,23.1465,23.754,23.1465,23.754,2095681.9992712
2014-10-22,23.8062,24.104,23.6885,24.104,2363423.1712834
2014-10-23,23.9577,24.1775,23.9577,24.1408,2165210.8032843
2014-10-24,24.1386,24.1944,23.6693,23.7503,1591242.9179802
2014-10-27,23.9577,24.1335,23.8348,24.1335,1446634.5368814
2014-10-28,24.1386,24.568,24.0797,24.568,2963672.2401191
2014-10-29,24.568,24.6732,24.371,24.5438,6333899.85303
2014-10-30,24.4431,24.5438,24.2563,24.4121,5746956.5937279
2014-10-31,24.568,24.6908,24.4732,24.6908,2567758.7953202
2014-11-03,24.7306,24.9158,24.6224,24.8857,1759852.0694694
2014-11-04,24.7394,25.1306,24.7394,24.9835,2627461.5615519
2014-11-05,24.9357,24.9835,23.8348,23.8598,6270033.3270852
2014-11-06,24.0068,24.0068,23.6201,23.9525,5079304.1148802
2014-11-07,23.9577,24.1525,23.8253,23.9091,2094655.3374217
2014-11-10,24.0187,24.0797,23.8105,24.0092,1613133.2523566
2014-11-12,24.0996,24.1745,23.698,23.7988,2476830.5508746
2014-11-13,23.615,23.7613,22.8332,23.1267,12117338.977569
2014-11-14,23.1267,23.2538,22.784,23.2141,3307655.6327685
2014-11-17,23.173,23.473,23.0678,23.3207,2322360.776752
2014-11-18,23.4201,23.5097,23.1193,23.2979,2140736.8165712
2014-11-19,23.3266,23.398,23.1289,23.3193,1184724.2602479
2014-11-20,23.2237,23.4201,23.2237,23.4201,2172848.8954816
2014-11-21,23.4686,23.6399,23.3348,23.3635,1274187.9817636
2014-11-24,23.3855,23.5348,23.0914,23.1068,1411536.2997965
2014-11-25,23.1399,23.434,23.1391,23.1399,2380793.4738876
2014-11-26,23.3679,23.4591,23.2825,23.398,1840002.40422
2014-11-27,23.398,23.5414,23.3348,23.4591,1354700.0278415
2014-11-28,23.5863,23.5863,23.3318,23.4686,1545616.9775321
2014-12-01,23.3318,23.4539,23.2237,23.2501,1780220.7686013
2014-12-02,23.1751,23.5348,23.1501,23.5348,2467064.3450421
2014-12-03,23.5171,23.5171,23.3016,23.4201,3672899.7645145
2014-12-04,23.4244,23.4686,22.9943,22.9943,1590369.9154537
2014-12-05,23.0994,23.4201,23.0869,23.4201,3286865.3903606
2014-12-08,23.4201,23.5024,23.2729,23.4369,1981359.4628259
2014-12-09,23.3245,23.4244,23.287,23.3465,8452422.6987741
2014-12-10,23.3561,23.4834,23.1501,23.1501,3503433.9283031
2014-12-11,23.234,23.4686,23.234,23.2729,3198160.4467416
2014-12-12,23.3001,23.5053,23.2928,23.2928,3193697.5272843
2014-12-15,23.3178,23.4215,23.1501,23.1751,2924849.4642185
2014-12-16,23.2635,23.4119,22.781,22.9795,6065987.3440735
2014-12-17,22.9811,23.0774,22.7001,22.745,3752973.9495121
2014-12-18,22.9068,23.212,22.9068,23.212,3519910.8311257
2014-12-19,23.2215,23.2729,23.0289,23.2635,5960124.229305
2014-12-22,23.2635,23.5466,23.2605,23.5466,2686616.3215249
2014-12-23,23.2979,23.7304,23.2979,23.5664,2715709.6066525
2014-12-29,23.6635,23.7503,23.5951,23.7062,3022466.648582
2014-12-30,23.7127,23.7613,23.4708,23.7613,2146566.3521329
2015-01-02,23.7605,23.7605,23.52,23.5664,1002091.3158388
2015-01-05,23.52,23.5319,23.1267,23.1267,1974463.8307211
2015-01-07,23.2752,23.8326,22.9421,23.615,4898364.1426601
2015-01-08,23.6745,23.8033,23.5443,23.7613,2665449.4098026
2015-01-09,23.679,23.9252,23.4782,23.5664,1614044.3297595
2015-01-12,23.615,23.8105,23.4201,23.4201,1885287.0305963
2015-01-13,23.2729,23.8914,23.2729,23.8598,2498361.893558
2015-01-14,23.8444,23.9386,23.6665,23.9054,2238464.1461132
2015-01-15,23.9091,24.0967,23.5171,23.5171,4961700.3399673
2015-01-16,23.3406,23.7378,23.248,23.3738,2339004.937068
2015-01-19,23.4466,23.576,23.2237,23.3207,2073655.6831927
2015-01-20,23.3708,23.4444,23.0421,23.1847,1928516.9734564
2015-01-21,23.1751,23.7378,23.1751,23.7378,2566959.2229129
2015-01-22,23.7378,24.4467,23.6275,24.4467,2171784.1587555
2015-01-23,24.3973,24.8695,24.3614,24.8695,2976158.0799901
2015-01-26,24.5415,24.7541,24.4702,24.6423,1369845.6698023
2015-01-27,24.593,24.7659,24.1607,24.3879,3551454.5065221
2015-01-28,24.4018,24.546,24.062,24.2003,2713219.7816901
2015-01-29,24.2003,24.7497,24.1106,24.7497,4215704.7231875
2015-01-30,24.5629,24.8225,24.5629,24.6695,3780450.4122037
2015-02-02,24.5952,24.7372,24.1672,24.4562,3927074.0421251
2015-02-03,24.3753,24.4702,24.1915,24.4702,2415207.7230118
2015-02-04,24.4496,24.5761,24.3519,24.5047,7542114.952286
2015-02-05,24.4629,24.5835,24.3092,24.3973,3522686.2176621
2015-02-06,24.5047,24.5225,24.1386,24.2996,2731822.0785139
2015-02-09,24.2996,24.3356,24.0068,24.0554,2781037.935893
2015-02-10,24.0554,24.1915,24.026,24.0554,2551091.5181148
2015-02-11,24.0701,24.2996,23.9614,24.0217,2579216.6135247
2015-02-12,24.429,24.5835,24.2018,24.5835,2712556.1909847
2015-02-13,24.4613,24.6813,24.4047,24.507,2130685.0491646
2015-02-16,24.4467,24.6908,24.4467,24.496,1064932.539751
2015-02-17,24.496,24.671,24.3723,24.4467,1180982.0438108
2015-02-18,24.5879,24.593,24.1871,24.2018,1546680.3544412
2015-02-19,24.2283,24.3922,24.0327,24.265,1256763.2864786
2015-02-20,24.3092,24.3092,24.1135,24.1482,666451.76041969
2015-02-23,24.2313,24.3629,24.1607,24.3629,945274.08132197
2015-02-24,24.2489,24.4224,24.0217,24.2754,1908564.3783325
2015-02-25,24.2754,24.3973,23.9017,23.9327,2048970.9248418
2015-02-26,23.9127,24.0797,23.8149,23.9422,2135339.7028216
2015-02-27,23.9577,24.0149,23.8105,23.8944,2039926.7818464
2015-03-02,23.8944,24.0032,23.8105,23.8105,1622178.7551689
2015-03-03,23.7871,24.0525,23.4686,23.4686,2138377.5340426
2015-03-04,23.4782,23.7223,23.2562,23.4686,3518009.8069328
2015-03-05,23.4444,23.5171,23.1363,23.2237,4371236.5144023
2015-03-06,23.2752,23.3664,23.0383,23.0383,2745752.0440596
2015-03-09,23.0383,23.4414,23.0354,23.248,1603214.747018
2015-03-10,23.2538,23.3046,22.8081,22.8081,3137981.7445532
2015-03-11,22.9501,23.1664,22.745,22.9311,4672729.7046501
2015-03-12,23.0289,23.0531,22.7347,22.7347,4847817.0244192
2015-03-13,22.8818,22.8818,22.6199,22.6935,3658057.3617489
2015-03-16,22.6957,23.1671,22.6957,22.9311,2388451.9633403
2015-03-17,22.9546,23.5539,22.9155,23.3708,5178935.1882491
2015-03-18,23.4097,23.5907,23.0627,23.3016,3063890.7544404
2015-03-19,23.4201,23.615,23.3207,23.4215,3192936.0297535
2015-03-20,23.4686,23.8598,23.3744,23.615,8107908.9774871
2015-03-23,23.615,23.9091,23.5664,23.8914,2674817.1892486
2015-03-24,23.7253,24.104,23.679,24.104,2374788.5219304
2015-03-25,24.1106,24.1216,23.679,23.801,2919093.3587758
2015-03-26,23.7378,23.8988,23.6201,23.8105,1764335.386182
2015-03-27,23.8105,24.1135,23.7179,23.7179,2508620.3531516
2015-03-30,23.9525,24.0797,23.6326,23.7877,2816021.9483481
2015-03-31,23.6958,24.0068,23.6958,23.9091,2991795.9757119
2015-04-01,23.9091,24.104,23.9091,24.104,2441314.8499649
2015-04-02,24.143,24.1944,24.0554,24.1944,1081938.4113942
2015-04-07,24.2018,24.3437,24.1239,24.2511,2900375.4775054
2015-04-08,24.3223,24.3879,24.2511,24.2996,3172583.6484259
2015-04-09,24.3459,24.5047,24.3223,24.3973,3059445.5126044
2015-04-10,24.432,24.5298,24.1335,24.2452,2258434.4188584
2015-04-13,24.2996,24.39,24.1165,24.3121,1652070.2528869
2015-04-14,24.3783,24.3783,24.1311,24.2018,1525646.7047869
2015-04-15,24.1555,24.5496,24.1555,24.3973,3167132.1419955
2015-04-16,24.4923,24.6858,24.4165,24.5172,2266416.5447615
2015-04-17,24.593,24.593,23.7789,23.7789,3620108.9481918
2015-04-20,23.8105,24.143,23.8105,23.9091,2756413.0094907
2015-04-21,24.1525,24.265,23.9252,23.9252,2280211.8884222
2015-04-22,24.0525,24.0768,23.7127,23.8304,2372640.01104
2015-04-23,24.104,24.104,23.6745,23.801,3040480.1446364
2015-04-24,23.801,23.8553,22.7347,23.2237,15398769.179303
2015-04-27,23.451,23.7127,23.3488,23.6473,3326903.8426765
2015-04-28,23.6437,23.6958,23.209,23.3582,2309268.4584902
2015-04-29,23.3942,23.4561,23.0774,23.0774,3217868.2748021
2015-04-30,23.1626,23.4444,22.9781,22.9781,4206753.0477496
2015-05-04,22.9795,23.4877,22.9795,23.3046,2182863.9478286
2015-05-05,23.2979,23.4686,22.9009,22.9795,3738400.7905164
2015-05-06,22.9193,23.248,22.77,23.0289,5836968.3215025
2015-05-07,23.0774,23.0774,22.7597,23.0289,3911531.3335948
2015-05-08,23.1207,23.5466,23.0914,23.3207,4253023.5414648
2015-05-11,23.4201,23.4877,23.2979,23.3207,1394416.2035237
2015-05-12,23.3207,23.4612,23.0597,23.1267,2905867.7784463
2015-05-13,23.4201,23.6399,23.3207,23.5414,3795007.2533952
2015-05-14,23.6958,23.7083,23.2803,23.2803,2026036.2509944
2015-05-15,23.3207,23.4201,22.9311,22.9744,2835006.3537544
2015-05-18,23.1267,23.1267,22.7935,22.845,3554057.196297
2015-05-19,22.9781,23.1501,22.8126,22.8126,4794495.8794591
2015-05-20,22.8818,22.8818,22.5104,22.5391,7320770.7369719
2015-05-21,22.4956,22.6863,22.3934,22.5883,4169963.1982929
2015-05-22,22.6376,22.7398,22.5883,22.7273,4068470.5354244
2015-05-25,22.6619,22.6619,22.1287,22.3442,2829591.5623835
2015-05-26,22.3942,22.4956,22.1052,22.1052,3234439.0049991
2015-05-27,22.242,22.2729,21.7574,21.8552,5929207.4295546
2015-05-28,21.9279,22.0184,21.8132,21.8552,5331200.6989836
2015-05-29,21.9132,22.2567,21.878,21.9044,6126735.809593
2015-06-01,22.0015,22.0985,21.3073,21.3073,6629770.1999031
2015-06-02,21.45,21.4838,20.9926,21.1212,9785232.3922391
2015-06-03,21.1462,21.1991,20.9403,21.0233,7364400.4660356
2015-06-05,21.1212,21.1631,20.9264,20.9264,5116931.6116208
2015-06-08,20.9021,21.0573,20.897,20.9212,5777110.5361305
2015-06-09,20.9698,21.2896,20.9609,21.0233,6428874.9129249
2015-06-10,21.1169,21.3374,21.1169,21.2654,5914101.2222874
2015-06-11,21.4051,21.4536,21.2683,21.3176,5890289.4664627
2015-06-12,21.3124,21.366,21.1705,21.219,2317820.3477245
2015-06-15,21.219,21.3073,21.1022,21.3073,2098970.0368238
2015-06-16,21.2977,21.3831,21.1955,21.2838,2338055.7847886
2015-06-17,21.3176,21.5669,21.2345,21.2345,4945052.1002002
2015-06-18,21.2271,21.2683,20.7887,21.1314,3808062.8565973
2015-06-19,21.1558,21.1808,20.7792,20.7792,6335004.0244497
2015-06-22,20.9065,21.2683,20.9021,21.1772,2003368.101283
2015-06-23,21.2728,21.4977,21.1462,21.2705,3054959.4762577
2015-06-24,21.3154,21.5125,21.2307,21.4051,3211103.1851312
2015-06-25,21.5125,22.0486,21.4683,21.8743,7150853.4415102
2015-06-26,21.8794,21.9308,21.6323,21.6816,1887604.1587972
2015-06-29,21.2631,21.3073,20.9021,21.0499,4863571.8644046
2015-06-30,21.1705,21.4638,20.9557,21.1536,3754609.8093863
2015-07-01,21.2896,21.5051,21.2146,21.2146,3507007.5274297
2015-07-02,21.3323,21.6051,21.2683,21.5617,2707443.2789922
2015-07-03,21.4324,21.6103,21.3831,21.4955,1593787.1356232
2015-07-06,21.3337,21.6103,21.2441,21.5176,2410702.6492268
2015-07-07,21.4154,21.5573,21.1212,21.1337,2926938.1431601
2015-07-08,21.1212,21.3191,21.0233,21.1882,2555385.8202617
2015-07-09,21.4471,21.461,21.1757,21.3374,2205952.280999
2015-07-10,21.461,22.0258,21.366,22.0015,1912574.4787223
2015-07-13,22.1632,22.4905,21.9581,22.0603,2104439.2208754
2015-07-14,22.0985,22.1184,21.5176,21.6772,2540355.7627475
2015-07-15,21.586,21.7647,21.3433,21.4638,1692335.7946449
2015-07-16,21.6036,21.7618,21.4859,21.7228,4351075.8672744
2015-07-17,21.7449,21.7691,21.586,21.6014,1694100.8371359
2015-07-20,21.6103,21.6249,21.0772,21.0772,3174562.1821889
2015-07-21,21.1705,21.2683,20.9042,21.2146,2827139.8122978
2015-07-22,21.2088,21.2088,20.005,20.005,7560469.7624124
2015-07-23,20.105,20.8844,19.8307,20.6426,5160065.0074726
2015-07-24,20.6329,20.7792,20.3175,20.3888,3698532.315328
2015-07-27,20.3955,20.4954,20.005,20.005,3782048.1972014
2015-07-28,20.1682,20.4271,19.9858,20.4271,6175648.4277766
2015-07-29,20.466,21.0212,20.266,20.8227,3928995.4635734
2015-07-30,20.8521,20.894,20.3175,20.3888,3407947.5772088
2015-07-31,20.4866,21.0991,20.3425,21.0991,6641588.3696177
2015-08-03,21.0233,21.1411,20.7792,20.8719,2314854.5868054
2015-08-04,20.8719,21.0955,20.7844,21.0955,2744155.6188789
2015-08-05,21.097,21.5036,21.0727,21.5036,4063131.8938067
2015-08-06,21.4638,21.4882,20.7308,21.219,6309635.2781379
2015-08-07,21.1212,21.6743,21.0337,21.397,4271493.9360378
2015-08-10,21.5382,21.7007,21.1381,21.3962,2612279.2045316
2015-08-11,21.366,21.6302,21.258,21.4669,3978628.7847774
2015-08-12,21.366,21.5492,21.2926,21.366,5584463.8991914
2015-08-13,21.4638,21.8161,21.3705,21.8161,2823245.2963546
2015-08-14,21.6478,21.7258,21.3764,21.3962,1794890.4746053
2015-08-17,21.3962,21.5588,20.8917,20.916,1316145.1358937
2015-08-18,20.8844,21.1602,20.8521,20.8866,1756013.306024
2015-08-19,20.997,20.997,20.6468,20.6785,3381004.1627888
2015-08-20,20.7308,20.8484,20.3638,20.5109,3367929.5221483
2015-08-21,20.3638,20.4836,20.1828,20.3638,2872858.2203031
2015-08-24,20.0454,20.1881,18.7841,19.4688,8435983.8708279
2015-08-25,19.4445,20.2902,19.3643,19.8152,6978177.0773163
2015-08-26,19.4593,20.0195,19.4107,19.7527,4623134.4583227
2015-08-27,20.0454,20.5763,20.0159,20.5255,4262714.9573613
2015-08-28,20.6278,21.0095,20.3932,21.0095,4883752.9087878
2015-08-31,20.9264,21.0638,20.6447,21.0638,4843636.9469019
2015-09-01,20.8285,20.8792,20.6013,20.8792,4130361.2472402
2015-09-02,20.8521,20.8792,20.7086,20.7792,2429609.5450629
2015-09-03,20.9115,21.4536,20.8763,21.3962,4868646.7015207
2015-09-04,21.2926,21.3176,21.0263,21.0822,4110068.6978614
2015-09-07,21.366,21.366,21.0233,21.0233,2149438.2856775
2015-09-08,21.097,21.2241,20.9844,21.0772,2375964.7636522
2015-09-09,21.3029,21.366,21.0484,21.1212,5389936.6353147
2015-09-10,21.0602,21.3779,21.0484,21.3779,2333134.6069957
2015-09-11,21.3779,21.5875,21.2418,21.4154,1464195.2138683
2015-09-14,21.3831,21.6036,21.3573,21.5125,1375109.5214839
2015-09-15,21.4154,21.6588,21.3962,21.5125,2504725.8372083
2015-09-16,21.5176,21.5786,21.0035,21.0675,4934962.2579172
2015-09-17,21.1705,21.8007,20.9381,21.7985,6511441.6425189
2015-09-18,21.7081,21.7817,21.2728,21.3176,7666273.0452318
2015-09-21,21.4124,21.461,21.1242,21.4243,3406087.3475264
2015-09-22,21.4345,21.6588,21.3808,21.642,4461898.2347121
2015-09-23,21.5125,21.6934,21.2705,21.2705,6472504.6419887
2015-09-24,21.2926,21.3587,20.7418,20.7418,8541088.2076995
2015-09-25,20.8984,21.0072,20.6373,20.8653,6846473.3597303
2015-09-28,20.9462,20.997,20.6572,20.6815,5372321.5656469
2015-09-29,20.677,20.9785,20.3659,20.7815,3094067.8137324
2015-09-30,20.8741,20.8741,20.3821,20.5079,5509842.5804412
2015-10-01,20.6815,20.6815,19.8688,19.9527,7314654.2800191
2015-10-02,20.0601,20.5182,20.0005,20.1292,5035447.2963743
2015-10-05,20.2608,20.6785,20.0497,20.3528,4019352.5848709
2015-10-06,20.4175,20.8756,20.3528,20.6396,4009810.7488466
2015-10-07,20.7322,20.7344,20.1027,20.2976,6461654.6619919
2015-10-08,20.2454,20.9388,20.166,20.8786,9356442.651365
2015-10-09,20.9182,21.3499,20.8425,21.097,7224941.7119888
2015-10-12,21.1205,21.1286,20.4395,20.524,3210854.3386166
2015-10-13,20.6182,20.6315,20.1549,20.3211,4069706.609095
2015-10-14,20.1182,20.4137,19.9004,20.2087,4834989.8704763
