Data,PGNiG,PKOBP,KGHM,ORANGE_PL,PKN
1/20/11,2.9392,35.756,108.09,10.847,38.306
1/21/11,2.9392,35.797,108.09,10.759,39.277
1/24/11,2.9226,35.537,107.16,10.86,39.094
1/25/11,2.9142,35.051,103.14,11.13,38.388
1/26/11,2.9641,35.463,103.14,11.198,39.71
1/27/11,2.9976,35.429,107.4,11.407,39.46
1/28/11,3.0308,34.875,105.3,11.299,39.792
1/31/11,3.0287,34.507,103.88,11.334,39.626
2/1/11,3.0224,35.069,108.02,11.468,39.626
2/2/11,3.0558,35.513,107.45,11.339,38.671
2/3/11,3.1057,35.637,107.04,11.366,38.622
2/4/11,3.1557,35.387,108.62,11.668,38.654
2/7/11,3.1807,35.471,108.82,11.535,38.322
2/8/11,3.2057,35.463,108.27,11.399,37.857
2/9/11,3.2057,35.637,109.87,11.393,37.675
2/10/11,3.2057,35.177,107.28,11.198,37.307
2/11/11,3.2057,35.353,109.8,11.178,38.132
2/14/11,3.1891,34.925,109.32,11.399,37.832
2/15/11,3.1473,35.303,108.09,11.326,37.134
2/16/11,3.1308,35.135,105.61,11.414,37.465
2/17/11,3.0974,34.38,102.21,11.299,36.47
2/18/11,3.0974,35.219,102.84,11.299,36.678
2/21/11,3.1639,34.801,104.06,11.339,36.91
2/22/11,3.1724,34.297,101.6,11.299,37.342
2/23/11,3.2723,34.499,101.28,11.258,37.798
2/24/11,3.2057,34.305,100.98,11.218,37.465
2/25/11,3.2057,34.549,103.83,11.291,37.226
2/28/11,3.2473,35.211,108.39,11.666,37.882
3/1/11,3.2223,34.523,108.14,11.266,37.798
3/2/11,3.2805,34.883,109.8,11.15,38.381
3/3/11,3.264,36.352,113.59,11.029,39.626
3/4/11,3.264,36.468,112.41,11.258,41.23
3/7/11,3.2473,36.352,112.03,11.399,41.952
3/8/11,3.2723,36.87,108.88,11.501,40.89
3/9/11,3.214,36.838,108.58,11.44,41.704
3/10/11,3.1891,36.627,104.37,11.521,41.578
3/11/11,3.2057,35.471,105.3,11.569,41.952
3/14/11,3.2057,35.303,106.53,11.697,41.868
3/15/11,3.1473,35.637,104.13,11.588,41.537
3/16/11,3.0974,35.344,105.06,11.143,41.321
3/17/11,3.1225,35.269,108.58,11.225,42.785
3/18/11,3.089,36.057,108.09,11.266,43.198
3/21/11,3.1141,35.999,108.76,11.535,43.781
3/22/11,3.1141,35.764,108.33,11.569,43.324
3/23/11,3.139,35.555,110.67,11.433,43.198
3/24/11,3.139,36.057,113.59,11.501,43.198
3/25/11,3.139,36.804,114.56,11.737,43.822
3/28/11,3.0725,37.065,114.7,11.805,43.822
3/29/11,3.0725,36.393,113.59,11.872,43.698
3/30/11,3.1141,36.552,111.23,12.054,43.324
3/31/11,3.1314,36.645,111.29,11.87,43.738
4/1/11,3.1557,37.491,114.26,12.074,46.605
4/4/11,3.1639,37.651,115.49,11.973,46.895
4/5/11,3.1639,37.819,115.8,11.954,46.936
4/6/11,3.1891,38.573,118.59,12.445,47.767
4/7/11,3.1891,38.573,119.87,12.074,46.936
4/8/11,3.1473,38.263,119.57,11.939,47.352
4/11/11,3.089,38.154,119.33,11.993,48.099
4/12/11,3.1057,38.49,116.84,11.872,47.27
4/13/11,3.1557,38.824,119.19,12.041,47.767
4/14/11,3.139,38.699,117.48,11.954,47.352
4/15/11,3.1557,38.783,119.63,11.906,47.519
4/18/11,3.1557,37.416,116.24,12.034,46.687
4/19/11,3.1557,38.188,117.35,12.067,46.855
4/20/11,3.1891,38.49,122.54,12.142,47.394
4/21/11,3.1891,38.028,121.04,11.629,47.187
4/26/11,3.1973,38.162,121.37,11.878,47.767
4/27/11,3.2223,38.162,120.75,11.859,46.895
4/28/11,3.2308,38.531,122.22,12.001,45.941
4/29/11,3.2425,38.321,120.62,11.84,45.941
5/2/11,3.239,38.154,121.3,11.859,45.691
5/4/11,3.239,38.028,118.28,11.893,44.652
5/5/11,3.1807,38.197,113.95,11.973,43.698
5/6/11,3.2057,38.28,113.59,12.142,43.988
5/9/11,3.1473,37.408,112.96,12.209,43.781
5/10/11,3.2473,36.888,116.12,12.209,44.445
5/11/11,3.2473,36.158,114.26,12.385,43.946
5/12/11,3.4138,36.352,111.3,12.196,43.115
5/13/11,3.3721,36.226,111.97,12.209,42.785
5/16/11,3.4055,37.45,111.73,12.277,42.369
5/17/11,3.447,36.77,109.32,12.142,41.994
5/18/11,3.4637,36.653,112.41,11.973,43.115
5/19/11,3.5138,36.82,111.8,11.812,42.327
5/20/11,3.5054,36.476,112.15,11.87,42.741
5/23/11,3.4888,36.476,110.97,11.973,42.452
5/24/11,3.4721,36.099,112.47,11.771,42.617
5/25/11,3.5388,36.142,114.87,12.107,42.659
5/26/11,3.6219,36.057,115.13,12.277,43.49
5/27/11,3.6636,36.251,117.35,12.075,43.781
5/30/11,3.6469,36.561,116.24,12.041,43.863
5/31/11,3.6446,36.867,118.59,12.185,44.86
6/1/11,3.6469,37.056,117.97,12.243,44.528
6/2/11,3.6302,36.896,116.66,12.378,44.03
6/3/11,3.6137,36.728,117.05,12.279,43.407
6/6/11,3.5636,36.325,116.79,12.283,43.282
6/7/11,3.5804,36.854,119.01,12.368,44.238
6/8/11,3.5553,36.87,117.65,12.36,43.698
6/9/11,3.5304,36.393,118.89,12.412,43.738
6/10/11,3.5388,36.057,116.17,12.279,43.282
6/13/11,3.4805,36.452,114.7,12.405,43.614
6/14/11,3.4721,36.763,115.49,12.624,43.822
6/15/11,3.4805,36.267,115.87,12.821,43.448
6/16/11,3.5506,35.83,115.62,12.646,43.156
6/17/11,3.572,35.974,114.87,12.748,43.863
6/20/11,3.5304,35.219,113.33,12.279,43.198
6/21/11,3.5138,35.622,113.95,12.675,43.614
6/22/11,3.5636,35.06,114.87,12.382,42.491
6/24/11,3.572,34.599,116.48,11.942,42.867
6/27/11,3.5388,34.54,116.73,12.199,42.369
6/28/11,3.522,34.607,116.73,12.309,42.284
6/29/11,3.522,35.01,119.63,12.566,42.867
6/30/11,3.5078,35.218,121.67,12.207,42.992
7/1/11,3.6618,35.244,121.49,12.082,43.49
7/4/11,3.679,34.883,121.3,12.191,43.198
7/5/11,3.6618,34.9,122.29,12.177,43.198
7/6/11,3.7045,34.881,121.61,12.089,42.948
7/7/11,3.8671,35.387,127.63,11.942,44.07
7/8/11,3.8671,34.632,126.89,11.87,43.863
7/11/11,3.7302,34.212,123.74,11.906,42.785
7/12/11,3.6875,34.632,124.01,11.906,42.284
7/13/11,3.6704,34.808,127.02,12.089,41.537
7/14/11,3.6704,34.549,125.62,12.191,40.956
7/15/11,3.7302,34.354,127.63,12.127,40.54
7/18/11,3.5592,33.5,124.88,12.149,38.622
7/19/11,3.5506,34.109,125.29,12.053,38.132
7/20/11,3.6446,34.716,125.15,12.053,37.383
7/21/11,3.7987,35.202,126.15,11.98,37.965
7/22/11,3.7645,35.277,126.28,12.016,39.286
7/25/11,3.7558,35.219,123.74,12.273,39.037
7/26/11,3.6704,34.802,124.95,12.163,39.046
7/27/11,3.6532,34.423,124.01,12.456,38.214
7/28/11,3.7045,34.215,127.56,12.529,38.904
7/29/11,3.6275,34.482,127.56,12.779,38.862
8/1/11,3.6532,34.38,125.35,12.668,38.463
8/2/11,3.5677,33.541,123.68,12.382,37.592
8/3/11,3.465,32.075,119.6,12.338,36.013
8/4/11,3.3709,30.945,111.65,11.87,33.936
8/5/11,3.2512,30.819,111.91,11.621,33.986
8/8/11,3.3538,30.189,111.25,11.063,32.199
8/9/11,3.2598,29.223,112.26,11.072,30.746
8/10/11,3.0799,27.756,106.57,11.21,28.253
8/11/11,3.1741,29.35,108.17,11.414,29.674
8/12/11,3.2168,30.137,108.58,11.247,30.737
8/16/11,3.2168,31.513,109.92,11.759,31.561
8/17/11,3.3025,31.352,109.72,11.951,32.399
8/18/11,3.2253,29.596,103.57,11.723,28.91
8/19/11,3.2083,29.729,102.16,11.723,28.919
8/22/11,3.388,29.925,105.43,12.016,30.654
8/23/11,3.3025,30.19,106.24,11.767,30.73
8/24/11,3.2512,30.032,103.57,12.236,30.737
8/25/11,3.3025,30.102,106.77,12.089,30.139
8/26/11,3.311,30.607,108.05,11.994,30.863
8/29/11,3.4223,30.856,109.92,12.236,31.285
8/30/11,3.5762,31.397,113.53,12.061,31.576
8/31/11,3.482,32.142,116.8,12.675,32.89
9/1/11,3.4308,31.352,112.59,12.507,32.649
9/2/11,3.4223,30.625,110.18,12.603,31.586
9/5/11,3.4223,29.17,108.91,12.199,29.657
9/6/11,3.4394,28.549,110.85,12.675,30.056
9/7/11,3.3966,29.605,114.93,12.748,31.384
9/8/11,3.4051,29.516,116.14,12.968,31.535
9/9/11,3.3366,27.398,111.98,11.965,30.239
9/12/11,3.3709,25.908,103.63,12.163,29.491
9/13/11,3.3366,26.529,105.43,11.942,29.824
9/14/11,3.3366,26.919,104.57,11.957,29.657
9/15/11,3.3452,27.841,110.92,12.456,31.186
9/16/11,3.4223,28.285,110.59,12.456,31.069
9/19/11,3.4735,27.664,105.84,12.807,30.405
9/20/11,3.4223,28.417,106.37,12.748,30.654
9/21/11,3.5421,28.506,107.58,12.719,30.654
9/22/11,3.465,26.156,93.213,12.456,27.838
9/23/11,3.4394,26.51,90.208,12.236,26.832
9/26/11,3.4223,26.689,86.863,12.456,27.414
9/27/11,3.4564,28.79,91.877,12.426,29.258
9/28/11,3.465,28.595,90.008,12.675,29.783
9/29/11,3.4223,29.543,88.868,12.463,29.99
9/30/11,3.465,29.17,87.531,12.748,30.314
10/3/11,3.4137,28.328,82.854,12.675,29.077
10/4/11,3.3966,27.655,78.511,12.632,28.229
10/5/11,3.4137,28.63,81.117,12.353,29.533
10/6/11,3.3966,29.198,86.463,12.295,29.4
10/7/11,3.3794,29.437,91.209,12.17,28.91
10/10/11,3.4051,30.19,95.548,12.199,30.564
10/11/11,3.3538,29.897,94.477,12.236,30.696
10/12/11,3.3366,30.456,99.485,12.507,32.141
10/13/11,3.3623,30.198,95.219,12.5,31.567
10/14/11,3.3794,31.271,97.56,12.412,32.017
10/17/11,3.3538,30.988,97.22,12.191,32.399
10/18/11,3.3623,31.121,96.479,12.353,31.934
10/19/11,3.3025,31.121,96.216,12.566,31.899
10/20/11,3.1827,29.835,89.536,12.456,31.153
10/21/11,3.2939,31.555,95.219,12.42,32.025
10/24/11,3.388,31.936,100.15,12.888,32.606
10/25/11,3.3966,31.032,97.56,13.152,32.731
10/26/11,3.3966,31.653,98.026,13.005,31.983
10/27/11,3.4051,32.717,105.58,12.895,33.645
10/28/11,3.4223,32.186,105.91,12.807,33.437
10/31/11,3.3966,32.186,103.24,12.382,32.773
11/2/11,3.3538,31.742,102.23,12.572,33.214
11/3/11,3.3794,31.901,104.77,12.771,34.383
11/4/11,3.3195,30.864,108.91,12.558,33.195
11/7/11,3.3794,31.493,108.45,12.771,33.853
11/8/11,3.4223,31.387,110.39,13.123,34.019
11/9/11,3.465,30.013,107.05,12.852,33.189
11/10/11,3.4564,29.791,104.91,13.078,32.988
11/14/11,3.4394,29.596,109.25,13.189,33.229
11/15/11,3.3966,29.26,114.19,12.947,31.968
11/16/11,3.4479,29.712,114.19,12.932,32.606
11/17/11,3.4735,29.286,111.58,12.925,31.61
11/18/11,3.4564,28.834,96.15,13.094,31.586
11/21/11,3.3281,28.453,86.796,13.078,30.82
11/22/11,3.2598,28.461,87.732,13.115,30.987
11/23/11,3.3025,28.009,83.522,13.189,30.447
11/24/11,3.3281,27.938,84.191,13.189,30.654
11/25/11,3.3538,28.045,86.194,13.005,30.762
11/28/11,3.3025,28.878,87.064,13.518,31.983
11/29/11,3.3025,28.018,84.859,13.342,31.567
11/30/11,3.5249,29.63,88.533,13.555,33.387
12/1/11,3.3966,29.26,88.533,13.386,33.022
12/2/11,3.4394,29.162,86.73,13.224,32.482
12/5/11,3.3538,30.634,88.735,13.224,34.143
12/6/11,3.3366,29.8,81.652,13.189,32.823
12/7/11,3.4394,30.324,81.852,13.24,32.389
12/8/11,3.4479,29.358,82.52,13.137,31.561
12/9/11,3.5506,29.392,83.522,13.005,31.983
12/12/11,3.5163,28.568,82.52,12.998,30.788
12/13/11,3.5932,28.905,82.387,12.962,30.912
12/14/11,3.7387,28.639,80.514,12.572,29.915
12/15/11,3.7387,29.268,72.431,12.389,29.6
12/16/11,3.5762,28.549,70.293,12.243,28.761
12/19/11,3.5677,28.231,69.891,12.405,28.012
12/20/11,3.5163,28.86,71.229,12.42,28.479
12/21/11,3.4479,28.728,74.703,12.815,28.137
12/22/11,3.465,28.762,76.173,12.382,27.747
12/23/11,3.5078,29.029,76.84,12.603,28.037
12/27/11,3.5335,29.374,75.303,12.617,28.079
12/28/11,3.5078,29.038,71.495,12.47,28.121
12/29/11,3.5335,29.136,74.101,12.639,28.046
12/30/11,3.4906,28.477,73.902,12.623,28.162
1/2/12,3.4906,29.411,78.777,12.603,29.491
1/3/12,3.3366,29.525,77.709,12.932,29.242
1/4/12,3.4137,29.26,76.84,12.968,29.292
1/5/12,3.3623,28.488,76.173,12.588,28.436
1/9/12,3.3709,27.486,74.235,12.888,27.88
1/10/12,3.4394,27.841,76.173,12.566,28.744
1/11/12,3.5163,27.043,76.84,12.807,28.237
1/12/12,3.482,27.627,82.588,12.639,28.744
1/13/12,3.4564,28.178,82.454,12.8,28.204
1/16/12,3.4991,28.373,82.854,12.821,28.744
1/17/12,3.3538,28.79,85.86,12.712,29.741
1/18/12,3.3452,29.162,86.996,12.8,30.762
1/19/12,3.3452,29.605,86.796,12.932,30.696
1/20/12,3.3794,29.525,86.796,13.115,30.863
1/23/12,3.3366,30.288,86.529,12.895,31.319
1/24/12,3.3025,29.925,87.598,12.858,31.028
1/25/12,3.1314,29.881,85.86,12.932,30.737
1/26/12,3.1997,30.988,88.132,12.962,30.737
1/27/12,3.234,30.802,89.469,12.763,30.363
1/30/12,3.2512,30.988,90.803,12.675,30.737
1/31/12,3.3281,30.903,93.285,12.678,30.504
2/1/12,3.2768,31.476,95.614,12.529,31.359
2/2/12,3.234,31.954,96.084,12.595,32.301
2/3/12,3.1912,32.07,96.15,12.485,32.566
2/6/12,3.2083,31.982,95.548,12.441,32.649
2/7/12,3.157,31.653,94.749,12.493,32.349
2/8/12,3.157,31.653,94.749,12.273,32.225
2/9/12,3.157,31.831,94.881,12.295,31.319
2/10/12,3.1827,31.431,90.603,12.251,30.82
2/13/12,3.1997,31.635,90.603,12.309,30.737
2/14/12,3.1997,31.121,90.269,12.273,29.905
2/15/12,3.1485,31.698,90.405,12.177,30.04
2/16/12,3.14,31.299,89.068,12.163,29.905
2/17/12,3.1912,31.698,91.94,12.295,30.572
2/20/12,3.1741,31.476,92.545,12.5,30.737
2/21/12,3.1741,31.484,93.885,12.529,30.381
2/22/12,3.1912,31.032,92.807,12.456,29.741
2/23/12,3.1485,30.5,92.545,12.558,29.268
2/24/12,3.157,30.146,95.887,12.5,29.641
2/27/12,3.097,30.456,95.548,12.5,29.491
2/28/12,3.1229,30.146,97.813,12.382,29.783
2/29/12,3.1143,30.146,98.425,12.446,29.509
3/1/12,3.1912,30.589,100.15,12.309,29.35
3/2/12,3.2512,30.58,101.16,12.273,29.077
3/5/12,3.2425,29.525,97.959,12.346,29.409
3/6/12,3.2083,29.579,94.411,12.258,29.118
3/7/12,3.2253,29.721,96.216,12.251,29.409
3/8/12,3.2939,30.412,98.085,12.287,30.114
3/9/12,3.2768,30.421,97.687,12.273,29.939
3/12/12,3.2768,30.367,98.821,12.295,29.948
3/13/12,3.2853,30.785,101.16,12.301,30.363
3/14/12,3.3281,31.565,102.9,12.405,31.153
3/15/12,3.3366,31.644,102.9,12.47,30.762
3/16/12,3.388,30.891,102.16,12.353,30.996
3/19/12,3.3709,30.324,100.43,12.405,31.403
3/20/12,3.3794,30.146,98.821,12.279,30.82
3/21/12,3.3623,30.146,98.821,12.42,31.567
3/22/12,3.3195,29.889,96.755,12.251,31.493
3/23/12,3.3366,29.81,95.548,12.382,32.282
3/26/12,3.3538,30.164,97.959,12.382,31.943
3/27/12,3.3966,30.456,99.218,12.47,32.482
3/28/12,3.4223,30.5,95.144,12.412,31.992
3/29/12,3.388,29.853,92.942,12.456,31.328
3/30/12,3.4564,29.796,95.614,12.518,31.028
4/2/12,3.4906,29.818,97.89,12.456,31.028
4/3/12,3.5506,29.525,97.619,12.558,31.443
4/4/12,3.5249,29.26,94.214,12.309,30.996
4/5/12,3.5163,29.17,96.755,12.338,30.937
4/10/12,3.4991,29.57,92.545,12.338,29.905
4/11/12,3.5078,29.951,93.412,12.382,30.205
4/12/12,3.5249,30.057,95.548,12.346,30.903
4/13/12,3.5506,29.881,92.879,12.36,30.372
4/16/12,3.5932,29.729,92.608,12.317,30.496
4/17/12,3.5848,30.054,94.082,12.346,31.235
4/18/12,3.5078,29.579,91.542,12.265,31.403
4/19/12,3.5078,29.17,91.679,12.309,31.028
4/20/12,3.5078,28.728,92.942,12.236,30.863
4/23/12,3.482,27.85,89.001,12.222,30.205
4/24/12,3.4735,28.373,90.468,12.17,30.322
4/25/12,3.4223,28.381,89.602,12.185,30.322
4/26/12,3.4906,28.993,89.935,12.185,30.464
4/27/12,3.482,29.659,92.012,12.243,30.489
4/30/12,3.4906,29.971,92.743,12.093,30.564
5/2/12,3.4991,29.366,92.211,12.031,29.905
5/4/12,3.482,29.02,90.343,12.053,29.441
5/7/12,3.482,28.905,89.536,12.236,30.056
5/8/12,3.4479,28.142,86.93,12.222,29.118
5/9/12,3.4394,28.818,85.794,12.397,28.586
5/10/12,3.4223,28.772,86.863,12.536,28.91
5/11/12,3.4564,28.639,86.194,12.493,28.919
5/14/12,3.3452,27.928,85.193,12.265,28.586
5/15/12,3.3452,27.681,83.054,12.155,28.087
5/16/12,3.4394,28.107,82.253,12.127,27.938
5/17/12,3.3452,27.193,80.182,11.951,27.465
5/18/12,3.3281,27.489,79.78,11.928,27.996
5/21/12,3.3452,27.885,81.719,12.177,28.404
5/22/12,3.3709,28.47,82.12,11.973,28.668
5/23/12,3.2939,27.141,78.845,11.767,27.954
5/24/12,3.2253,27.043,78.777,11.774,28.121
5/25/12,3.1314,27.627,78.979,11.759,28.42
5/28/12,3.157,27.841,80.783,11.87,28.37
5/29/12,3.234,28.373,81.852,11.781,29.018
5/30/12,3.1912,27.932,83.59,11.723,28.454
5/31/12,3.2939,28.376,85.526,11.756,27.622
6/1/12,3.2512,28.025,83.856,11.884,27
6/4/12,3.2512,28.072,84.524,11.965,27.447
6/5/12,3.1997,27.674,84.19,11.868,26.601
6/6/12,3.2939,28.993,87.129,12.028,27.123
6/8/12,3.4051,29.427,90.677,12.59,27.29
6/11/12,3.3366,29.085,90.677,12.454,27.829
6/12/12,3.3794,29.981,94.214,12.454,28.661
6/13/12,3.3538,30.008,94.947,12.454,29.059
6/14/12,3.388,29.824,95.285,12.405,29.233
6/15/12,3.4564,30.423,94.947,12.599,29.948
6/18/12,3.4223,30.506,96.216,12.639,29.616
6/19/12,3.4564,31.309,99.96,12.759,30.405
6/20/12,3.5163,31.383,98.153,12.822,30.68
6/21/12,3.5932,31.069,95.747,12.832,30.504
6/22/12,3.5592,31.078,97.22,12.759,30.074
6/25/12,3.5335,30.488,96.15,12.277,29.741
6/26/12,3.5932,31.271,97.959,12.478,30.363
6/27/12,3.5335,32.102,99.69,12.543,30.156
6/28/12,3.5335,31.271,94.881,12.478,30.322
6/29/12,3.5506,31.918,96.89,12.495,31.078
7/2/12,3.4564,31.133,97.56,12.534,31.403
7/3/12,3.482,31.088,100.22,12.422,31.403
7/4/12,3.5163,30.764,100.63,12.358,31.826
7/5/12,3.5677,31.179,102.23,12.399,31.899
7/6/12,3.5762,30.976,100.3,12.206,32.141
7/9/12,3.4991,30.719,98.881,12.277,31.768
7/10/12,3.4735,30.764,97.755,12.317,31.983
7/11/12,3.465,29.888,96.813,12.358,31.486
7/12/12,3.4564,30.156,97.143,12.341,30.82
7/13/12,3.482,30.469,97.978,12.816,30.987
7/16/12,3.4051,30.534,97.143,12.92,31.651
7/17/12,3.3452,30.737,97.396,12.999,31.153
7/18/12,3.3709,30.165,97.143,12.896,31.153
7/19/12,3.3794,30.257,97.978,13.016,31.235
7/20/12,3.3623,29.335,97.57,12.927,30.597
7/23/12,3.3366,28.689,93.584,12.703,29.409
7/24/12,3.3623,29.003,92.5,12.92,29.899
7/25/12,3.311,28.689,95.905,12.759,29.866
7/26/12,3.234,29.059,97.143,12.534,29.824
7/27/12,3.3966,29.694,103.72,12.759,29.905
7/30/12,3.4051,30.119,106.28,12.759,30.197
7/31/12,3.465,29.981,105.2,12.639,29.741
8/1/12,3.5163,30.119,106.28,12.495,30.413
8/2/12,3.465,29.344,102.96,12.549,30.654
8/3/12,3.5249,30.027,106.04,12.92,30.737
8/6/12,3.5506,30.58,107.37,13.224,31.61
8/7/12,3.5421,31.023,107.44,13.136,31.776
8/8/12,3.5677,31.179,104.03,13.233,31.943
8/9/12,3.6704,31.918,107.95,13.241,33.063
8/10/12,3.6618,31.733,107.53,13.361,32.98
8/13/12,3.5932,31.733,106.52,13.401,32.315
8/14/12,3.5762,32.268,107.87,13.561,32.681
8/16/12,3.5848,32.831,112.1,13.818,32.365
8/17/12,3.5249,32.268,112.1,13.337,31.567
8/20/12,3.5078,32.102,111.69,13.361,30.996
8/21/12,3.5335,32.287,114.26,13.545,31.145
8/22/12,3.5506,32.194,112.94,13.626,30.672
8/23/12,3.4394,32.056,111.69,13.538,30.953
8/24/12,3.4223,32.278,109.94,13.594,31.501
8/27/12,3.4137,32.508,109.52,13.641,31.319
8/28/12,3.4051,31.918,109.52,13.634,31.651
8/29/12,3.4479,31.918,108.36,13.442,32.399
8/30/12,3.465,31.918,107.62,13.241,32.166
8/31/12,3.482,32.84,107.87,13.321,32.441
9/3/12,3.465,32.379,110.44,13.481,33.33
9/4/12,3.465,32.121,110.68,13.466,33.355
9/5/12,3.4564,32.379,111.44,13.45,33.229
9/6/12,3.465,33.273,114.5,13.561,33.563
9/7/12,3.482,34.04,114.33,13.555,35.706
9/10/12,3.4991,34.316,117.08,13.522,35.722
9/11/12,3.4991,34.593,118.65,13.514,35.314
9/12/12,3.4735,33.809,120.06,13.522,35.556
9/13/12,3.465,34.306,119.9,13.514,35.673
9/14/12,3.4906,35.054,126.22,13.481,38.239
9/17/12,3.4479,34.492,126.62,13.505,37.465
9/18/12,3.4906,33.809,126.55,13.497,37.333
9/19/12,3.465,33.9,128.71,13.457,37.258
9/20/12,3.4735,33.984,125.38,13.297,36.013
9/21/12,3.4479,33.938,126.38,13.16,35.639
9/24/12,3.4051,33.569,125.79,13.12,36.013
9/25/12,3.482,33.579,123.64,13.265,36.428
9/26/12,3.4394,33.024,122.06,13.265,36.842
9/27/12,3.482,33.163,124.47,13.193,37.798
9/28/12,3.482,32.84,126.62,13.2,37.798
10/1/12,3.4735,33.762,128.95,13.217,37.675
10/2/12,3.4223,33.662,129.46,12.999,38.181
10/3/12,3.4564,33.136,130.29,13.04,37.891
10/4/12,3.4223,32.84,127.05,12.999,37.715
10/5/12,3.482,33.762,130.29,12.983,38.047
10/8/12,3.465,33.671,129.79,12.887,37.798
10/9/12,3.4394,33.089,128.37,12.976,37.301
10/10/12,3.4394,33.9,129.88,12.999,37.465
10/11/12,3.3452,34.224,131.44,12.992,37.79
10/12/12,3.3794,33.486,130.79,13.016,37.383
10/15/12,3.4223,33.311,132.44,12.983,37.757
10/16/12,3.4394,33.883,133.68,12.992,37.625
10/17/12,3.3709,34.04,136.92,11.066,37.4
10/18/12,3.4223,34.408,139.5,10.937,36.712
10/19/12,3.3623,33.947,133.85,10.616,34.824
10/22/12,3.3366,33.9,134.94,10.343,34.809
10/23/12,3.3025,32.84,130.37,10.32,34.601
10/24/12,3.3538,33.024,133.2,10.432,34.967
10/25/12,3.4308,32.932,132.94,10.32,35.299
10/26/12,3.4394,32.702,132.61,10.207,35.598
10/29/12,3.4308,32.656,131.2,9.662,35.814
10/30/12,3.4308,32.794,131.53,9.694,36.179
10/31/12,3.3794,32.922,133.52,9.678,36.386
11/2/12,3.4223,33.855,134.94,9.951,35.115
11/5/12,3.3794,33.855,136.52,9.91,34.526
11/6/12,3.7045,33.615,136.18,9.822,35.174
11/7/12,3.6104,32.748,136.18,9.71,34.892
11/8/12,3.6618,33.21,137.44,9.75,34.683
11/9/12,3.6361,32.979,137.01,9.67,34.584
11/12/12,3.6446,32.702,138.17,9.694,35.14
11/13/12,3.7216,32.831,138.34,9.71,36.718
11/14/12,3.7302,32.628,140.32,9.718,37.441
11/15/12,3.7387,32.702,140,9.702,37.307
11/16/12,3.6875,32.194,141.15,9.637,36.636
11/19/12,3.7216,32.656,147.81,9.647,38.197
11/20/12,3.6532,32.563,151.13,9.589,38.563
11/21/12,3.6704,32.176,146.73,9.3803,38.629
11/22/12,3.6532,31.558,147.81,9.4452,38.214
11/23/12,3.6446,31.991,150.29,9.582,38.015
11/26/12,3.6704,32.194,152.7,9.534,38.107
11/27/12,3.6618,32.287,147.14,9.589,38.132
11/28/12,3.6704,32.379,144.89,9.549,38.987
11/29/12,3.696,32.287,146.56,9.606,39.618
11/30/12,3.7645,32.102,148.38,9.4691,37.965
12/3/12,3.8414,31.973,150.71,9.4452,38.006
12/4/12,3.8158,32.287,152.61,9.597,37.383
12/5/12,3.8499,32.333,149.63,9.63,37.973
12/6/12,4.0553,32.61,149.87,9.613,38.721
12/7/12,4.004,32.656,146.22,9.582,38.223
12/10/12,4.0211,32.932,150.29,9.622,38.953
12/11/12,4.2179,33.191,153.54,9.622,40.707
12/12/12,4.1153,33.384,156.19,9.606,40.665
12/13/12,4.1494,33.172,156.93,9.606,40.533
12/14/12,4.1666,33.024,158.27,9.622,41.105
12/17/12,4.2778,33.338,156.35,9.742,41.495
12/18/12,4.2692,33.053,159.93,9.87,43.198
12/19/12,4.4404,33.633,161.51,9.862,43.988
12/20/12,4.4233,34.131,158.27,9.87,43.364
12/21/12,4.3976,33.579,156.52,9.855,42.284
12/27/12,4.4488,33.938,157.78,9.87,42.948
12/28/12,4.4573,34.04,157.78,9.814,41.122
1/2/13,4.5002,34.455,160.34,9.758,43.198
1/3/13,4.4917,34.455,160.67,9.734,43.531
1/4/13,4.5173,33.855,160.67,10.031,42.617
1/7/13,4.5087,33.329,160.25,10.328,41.288
1/8/13,4.5087,32.84,160.34,10.216,40.782
1/9/13,4.4917,33.2,158.6,10.231,40.872
1/10/13,4.6456,33.21,159.43,10.263,40.499
1/11/13,4.5601,33.136,158.42,10.231,40.457
1/14/13,4.5857,33.569,156.93,10.24,40.54
1/15/13,4.6199,33.311,152.78,10.256,40.042
1/16/13,4.7568,33.486,156.1,10.175,41.786
1/17/13,4.714,33.662,157.44,10.112,41.454
1/18/13,4.8424,33.467,156.1,10.24,41.868
1/21/13,4.9195,32.997,156.28,10.175,41.868
1/22/13,4.8509,32.563,157.19,9.926,42.284
1/23/13,4.9109,32.065,158.6,9.775,42.741
1/24/13,4.8851,32.148,159.43,9.75,43.282
1/25/13,4.9195,32.009,155.7,9.566,42.948
1/28/13,4.8168,32.102,153.46,9.622,41.786
1/29/13,4.7397,32.194,154.02,9.622,42.327
1/30/13,4.7055,31.733,156.1,9.582,41.621
1/31/13,4.7055,31.945,156.87,9.63,40.707
2/1/13,4.7825,31.826,157.01,9.63,41.122
2/4/13,4.7912,31.918,156.1,9.4366,40.707
2/5/13,4.8765,31.909,156.44,9.3479,40.416
2/6/13,4.7055,31.871,154.02,9.3087,39.71
2/7/13,4.714,32.444,154.61,9.2448,39.751
2/8/13,4.6713,32.822,157.78,9.3889,40.499
2/11/13,4.714,32.61,156.93,9.3412,40.831
2/12/13,4.7654,32.656,156.77,6.7327,41.454
2/13/13,4.8338,32.563,156.52,6.203,42.408
